epoch,accuracy,auc,loss,lr,prc,precision,recall,specificity,val_accuracy,val_auc,val_loss,val_prc,val_precision,val_recall,val_specificity
11,0.988273561000824,0.9991704821586609,0.02104646898806095,1e-04,0.9981030225753784,0.9882830381393433,0.9708726406097412,0.9999842047691345,0.8118719458580017,0.9933480024337769,0.14097441732883453,0.9838247299194336,0.6026760339736938,0.9975838661193848,0.9973247647285461
12,0.9893717169761658,0.9993189573287964,0.019975146278738976,1e-04,0.9984228014945984,0.9893653392791748,0.9736332893371582,0.9999873638153076,0.8383575677871704,0.9940856099128723,0.11067923903465271,0.9858267307281494,0.638508677482605,0.9976733922958374,0.9993757605552673
13,0.9900513291358948,0.9993709325790405,0.019406897947192192,1e-04,0.9985637664794922,0.9900493025779724,0.9753255844116211,0.9999905228614807,0.9754781723022461,0.9960532784461975,0.022721650078892708,0.9911006689071655,0.9506286978721619,0.9640268683433533,0.9997503161430359
14,0.9908276796340942,0.9994837045669556,0.0185815691947937,1e-04,0.9987977147102356,0.990874707698822,0.9772128462791443,0.9999905228614807,0.933384358882904,0.9958465695381165,0.05037441849708557,0.9905652403831482,0.814446210861206,0.9923489689826965,0.9995719790458679
15,0.9912259578704834,0.9994902014732361,0.018192671239376068,1e-04,0.998842179775238,0.9913297891616821,0.9781486392021179,0.9999936819076538,0.6426804661750793,0.9907114505767822,0.31206655502319336,0.9749962091445923,0.4436853229999542,0.9995525479316711,0.9913144111633301
16,0.9915342926979065,0.9995360970497131,0.01789017952978611,1e-04,0.9989421367645264,0.9916885495185852,0.9788661003112793,1.0,0.7845320105552673,0.9941146373748779,0.14259444177150726,0.9854939579963684,0.5695908665657043,0.9984787702560425,0.9988585710525513
17,0.9922093749046326,0.999592125415802,0.017384465783834457,1e-04,0.9990593194961548,0.9923756718635559,0.9805349707603455,0.9999968409538269,0.8278627991676331,0.9944672584533691,0.12721170485019684,0.9866457581520081,0.6237936615943909,0.9977628588676453,0.9992331266403198
18,0.9926571846008301,0.9996257424354553,0.016927720978856087,1e-04,0.9991441965103149,0.9925506711006165,0.9819231033325195,0.9999905228614807,0.9292399883270264,0.9946529269218445,0.03982887789607048,0.9903779029846191,0.996454119682312,0.7544071674346924,0.999910831451416
19,0.9975088834762573,0.9999557137489319,0.013298887759447098,5e-05,0.999893069267273,0.9974097013473511,0.9939484000205994,1.0,0.9828232526779175,0.9981299638748169,0.01764432154595852,0.9960817098617554,0.9869244694709778,0.9523490071296692,0.9999464750289917
20,0.9982199668884277,0.9999683499336243,0.01220988854765892,5e-05,0.9999318718910217,0.9982874393463135,0.9955392479896545,0.9999968409538269,0.9660800695419312,0.9973874092102051,0.023719720542430878,0.9949522614479065,0.9958698749542236,0.8846532702445984,0.9998930096626282
21,0.9975831508636475,0.9999553561210632,0.012330612167716026,5e-05,0.9998933672904968,0.9977297186851501,0.9938859939575195,1.0,0.9775567650794983,0.9979347586631775,0.01949627324938774,0.9958327412605286,0.9932917952537537,0.927516758441925,0.999821662902832
22,0.9980264902114868,0.9999663233757019,0.011743941344320774,5e-05,0.9999188780784607,0.9980679750442505,0.9950869679450989,1.0,0.9084672331809998,0.9971930980682373,0.07973068952560425,0.9920328855514526,0.757834255695343,0.9976286292076111,0.9989299178123474
23,0.9978396892547607,0.9999576807022095,0.01159791462123394,5e-05,0.9999029636383057,0.9978173971176147,0.9946892261505127,1.0,0.9585055112838745,0.9972901940345764,0.02730499394237995,0.9951342344284058,0.9969810247421265,0.8570022583007812,0.9998573064804077
24,0.9977879524230957,0.9999616146087646,0.011426069773733616,5e-05,0.9999083876609802,0.9978325963020325,0.9944942593574524,1.0,0.8743560314178467,0.9961929321289062,0.11647006869316101,0.987126886844635,0.6945058107376099,0.9982550144195557,0.9966827034950256
25,0.9993023872375488,0.9999955892562866,0.010190164670348167,2.5e-05,0.99998939037323,0.9992896318435669,0.9982921481132507,1.0,0.9880387783050537,0.9986591935157776,0.014864661730825901,0.9973028898239136,0.9877004623413086,0.9701118469238281,0.9999286532402039
26,0.9997547268867493,0.9999992847442627,0.009500940330326557,2.5e-05,0.9999983906745911,0.9997425675392151,0.9994072914123535,1.0,0.9528309106826782,0.9983222484588623,0.047599438577890396,0.9957752823829651,0.8602108955383301,0.9964205622673035,0.9998038411140442
27,0.999484658241272,0.9999979138374329,0.00929505005478859,2.5e-05,0.9999948143959045,0.999586284160614,0.9986274838447571,1.0,0.9862790107727051,0.9984651207923889,0.015193339437246323,0.9968442916870117,0.9891024231910706,0.9624608755111694,0.9998930096626282
28,0.9995071887969971,0.9999977350234985,0.009024342522025108,2.5e-05,0.9999945163726807,0.9995707273483276,0.9987210631370544,1.0,0.96489417552948,0.997031033039093,0.025299618020653725,0.9958699345588684,0.9983217120170593,0.8782997727394104,0.9999643564224243
29,0.9997051954269409,0.9999991059303284,0.008631287142634392,2.5e-05,0.9999979734420776,0.9997814893722534,0.9991967678070068,1.0,0.9831165671348572,0.9983552098274231,0.015975935384631157,0.9967666864395142,0.9925044775009155,0.947919487953186,0.9998573064804077
30,0.999441921710968,0.9999964833259583,0.008569523692131042,2.5e-05,0.9999921321868896,0.9994926452636719,0.9985728859901428,1.0,0.9747641086578369,0.9982178807258606,0.018807006999850273,0.9967707991600037,0.9961034655570984,0.9150335788726807,0.9999464750289917
31,0.9998064637184143,0.999999463558197,0.008155244402587414,1.25e-05,0.9999987483024597,0.9998361468315125,0.9994931221008301,1.0,0.9895307421684265,0.9988340735435486,0.013378133065998554,0.9974768757820129,0.9854340553283691,0.9777181148529053,0.9998930096626282
32,0.9999617338180542,1.0000001192092896,0.007821480743587017,1.25e-05,1.0,0.9999921917915344,0.9998752474784851,1.0,0.9901555776596069,0.9989494681358337,0.012766942381858826,0.9977155923843384,0.9879692196846008,0.977360188961029,0.9999286532402039
33,0.9999099969863892,1.0,0.007576922420412302,1.25e-05,0.9999997019767761,0.999921977519989,0.9997660517692566,1.0,0.9859984517097473,0.998663067817688,0.013811083510518074,0.9973511099815369,0.9928571581840515,0.9577628374099731,0.9999464750289917
34,0.9998559951782227,0.9999992847442627,0.007425212766975164,1.25e-05,0.9999986290931702,0.9998751878738403,0.9996256828308105,1.0,0.9896199703216553,0.9987815022468567,0.012922100722789764,0.9973232746124268,0.984739363193512,0.9787471890449524,0.9998394846916199
35,0.9999279975891113,0.9999998211860657,0.007190711330622435,1.25e-05,0.9999998807907104,0.9999454021453857,0.9998050332069397,1.0,0.9901300668716431,0.9988991022109985,0.012494823895394802,0.9974896907806396,0.9860334992408752,0.9792393445968628,0.999821662902832
36,0.9999032616615295,0.9999999403953552,0.007006938103586435,1.25e-05,0.9999998807907104,0.9999064207077026,0.999758243560791,1.0,0.9686304330825806,0.9981108903884888,0.021953226998448372,0.9966980218887329,0.998096764087677,0.8916330933570862,0.999910831451416
37,0.9998379945755005,0.9999999403953552,0.006887082010507584,1.25e-05,0.9999997019767761,0.9998362064361572,0.9996022582054138,1.0,0.9878602623939514,0.9987322092056274,0.012982562184333801,0.9973160028457642,0.9914109706878662,0.9657717943191528,0.9998930096626282
38,0.9999527335166931,0.9999999403953552,0.006701959762722254,6.25e-06,1.0,0.9999532103538513,0.9998829960823059,1.0,0.9893267154693604,0.9989322423934937,0.013976441696286201,0.9973184466362,0.9757198095321655,0.9871140718460083,0.9997503161430359
39,0.9999707341194153,0.9999999403953552,0.006579697132110596,6.25e-06,1.0,0.9999921917915344,0.9999064207077026,1.0,0.9904361367225647,0.9989856481552124,0.01270094234496355,0.9974884390830994,0.9811547994613647,0.9853691458702087,0.9997681379318237
40,0.9999707341194153,1.0,0.006436990108340979,6.25e-06,1.0,0.9999765753746033,0.9999220371246338,1.0,0.9905636310577393,0.9989842176437378,0.01178374420851469,0.9976450800895691,0.9877223372459412,0.9790604114532471,0.9998573064804077
41,0.9999414682388306,1.0,0.006313583347946405,6.25e-06,0.9999999403953552,0.9999532103538513,0.9998440146446228,1.0,0.9879239797592163,0.99864262342453,0.012365653179585934,0.9972859621047974,0.9922266602516174,0.9651901721954346,0.999910831451416
42,0.9999639987945557,0.9999979138374329,0.006205622106790543,6.25e-06,0.9999969601631165,0.9999688267707825,0.9999064207077026,1.0,0.9893904328346252,0.9988785982131958,0.0118614062666893,0.9975935220718384,0.9904722571372986,0.9721252918243408,0.999910831451416
43,0.9999842643737793,1.0000001192092896,0.006105904001742601,3.125e-06,1.0,0.9999921917915344,0.9999532103538513,1.0,0.9902065992355347,0.9989242553710938,0.011641524732112885,0.9976282119750977,0.9888556599617004,0.9766442775726318,0.9998751282691956
44,0.9999887347221375,0.9999999403953552,0.006020456086844206,3.125e-06,0.9999999403953552,0.9999921917915344,0.9999688267707825,1.0,0.9893522262573242,0.9988530278205872,0.011733613908290863,0.9975352883338928,0.990784227848053,0.971677839756012,0.9998930096626282
45,0.9999932646751404,0.9999999403953552,0.005923353601247072,3.125e-06,1.0,1.0,0.9999765753746033,1.0,0.9894797205924988,0.9988874197006226,0.011550957337021828,0.9975854158401489,0.9906094670295715,0.9723042249679565,0.999910831451416
46,0.999986469745636,1.0,0.00582203408703208,3.125e-06,1.0000001192092896,1.0,0.9999532103538513,1.0,0.9900153279304504,0.9988991618156433,0.011454053223133087,0.9974928498268127,0.9903596639633179,0.9744518995285034,0.9998573064804077
47,0.9999909996986389,1.0,0.005703750532120466,3.125e-06,1.0,0.9999843835830688,0.9999843835830688,1.0,0.9900280833244324,0.9988649487495422,0.01150513906031847,0.9973978996276855,0.9891146421432495,0.9757494330406189,0.9998394846916199
